alpha
EBIT / pretax_income
rd_expense / EBIT
EBIT / rd_expense
receivable / EBIT
EBIT / receivable
retained_earnings / EBIT
EBIT / retained_earnings
return_assets / EBIT
EBIT / return_assets
return_equity / EBIT
EBIT / return_equity
revenue / EBIT
EBIT / revenue
sales / EBIT
EBIT / sales
sales_growth / EBIT
EBIT / sales_growth
sales_ps / EBIT
EBIT / sales_ps
SGA_expense / EBIT
EBIT / SGA_expense
working_capital / EBIT
EBIT / working_capital
employee / EBITDA
EBITDA / employee
enterprise_value / EBITDA
EBITDA / enterprise_value
eps / EBITDA
EBITDA / eps
equity / EBITDA
EBITDA / equity
goodwill / EBITDA
EBITDA / goodwill
income / EBITDA
EBITDA / income
income_beforeextra / EBITDA
EBITDA / income_beforeextra
income_tax / EBITDA
EBITDA / income_tax
interest_expense / EBITDA
EBITDA / interest_expense
inventory / EBITDA
EBITDA / inventory
inventory_turnover / EBITDA
EBITDA / inventory_turnover
invested_capital / EBITDA
EBITDA / invested_capital
liabilities / EBITDA
EBITDA / liabilities
liabilities_curr / EBITDA
EBITDA / liabilities_curr
operating_expense / EBITDA
EBITDA / operating_expense
operating_income / EBITDA
EBITDA / operating_income
ppent / EBITDA
EBITDA / ppent
pretax_income / EBITDA
EBITDA / pretax_income
rd_expense / EBITDA
EBITDA / rd_expense
receivable / EBITDA
EBITDA / receivable
retained_earnings / EBITDA
EBITDA / retained_earnings
return_assets / EBITDA
EBITDA / return_assets
return_equity / EBITDA
EBITDA / return_equity
revenue / EBITDA
EBITDA / revenue
sales / EBITDA
EBITDA / sales
sales_growth / EBITDA
EBITDA / sales_growth
sales_ps / EBITDA
EBITDA / sales_ps
SGA_expense / EBITDA
EBITDA / SGA_expense
working_capital / EBITDA
EBITDA / working_capital
enterprise_value / employee
employee / enterprise_value
eps / employee
employee / eps
equity / employee
employee / equity
goodwill / employee
employee / goodwill
income / employee
employee / income
income_beforeextra / employee
employee / income_beforeextra
income_tax / employee
employee / income_tax
interest_expense / employee
employee / interest_expense
inventory / employee
employee / inventory
inventory_turnover / employee
employee / inventory_turnover
invested_capital / employee
employee / invested_capital
liabilities / employee
employee / liabilities
liabilities_curr / employee
employee / liabilities_curr
operating_expense / employee
employee / operating_expense
operating_income / employee
employee / operating_income
ppent / employee
employee / ppent
pretax_income / employee
employee / pretax_income
rd_expense / employee
employee / rd_expense
receivable / employee
employee / receivable
retained_earnings / employee
employee / retained_earnings
return_assets / employee
employee / return_assets
return_equity / employee
employee / return_equity
revenue / employee
employee / revenue
sales / employee
employee / sales
sales_growth / employee
employee / sales_growth
sales_ps / employee
employee / sales_ps
SGA_expense / employee
employee / SGA_expense
working_capital / employee
employee / working_capital
eps / enterprise_value
enterprise_value / eps
equity / enterprise_value
enterprise_value / equity
goodwill / enterprise_value
enterprise_value / goodwill
income / enterprise_value
enterprise_value / income
income_beforeextra / enterprise_value
enterprise_value / income_beforeextra
income_tax / enterprise_value
enterprise_value / income_tax
interest_expense / enterprise_value
enterprise_value / interest_expense
inventory / enterprise_value
enterprise_value / inventory
inventory_turnover / enterprise_value
enterprise_value / inventory_turnover
invested_capital / enterprise_value
enterprise_value / invested_capital
liabilities / enterprise_value
enterprise_value / liabilities
liabilities_curr / enterprise_value
enterprise_value / liabilities_curr
operating_expense / enterprise_value
enterprise_value / operating_expense
operating_income / enterprise_value
enterprise_value / operating_income
ppent / enterprise_value
enterprise_value / ppent
pretax_income / enterprise_value
enterprise_value / pretax_income
rd_expense / enterprise_value
enterprise_value / rd_expense
receivable / enterprise_value
enterprise_value / receivable
retained_earnings / enterprise_value
enterprise_value / retained_earnings
return_assets / enterprise_value
enterprise_value / return_assets
return_equity / enterprise_value
enterprise_value / return_equity
revenue / enterprise_value
enterprise_value / revenue
sales / enterprise_value
enterprise_value / sales
sales_growth / enterprise_value
enterprise_value / sales_growth
sales_ps / enterprise_value
enterprise_value / sales_ps
SGA_expense / enterprise_value
enterprise_value / SGA_expense
working_capital / enterprise_value
enterprise_value / working_capital
equity / eps
eps / equity
goodwill / eps
eps / goodwill
income / eps
eps / income
income_beforeextra / eps
eps / income_beforeextra
income_tax / eps
eps / income_tax
interest_expense / eps
eps / interest_expense
inventory / eps
eps / inventory
inventory_turnover / eps
eps / inventory_turnover
invested_capital / eps
eps / invested_capital
liabilities / eps
eps / liabilities
liabilities_curr / eps
eps / liabilities_curr
operating_expense / eps
eps / operating_expense
operating_income / eps
eps / operating_income
ppent / eps
eps / ppent
pretax_income / eps
eps / pretax_income
rd_expense / eps
eps / rd_expense
receivable / eps
eps / receivable
retained_earnings / eps
eps / retained_earnings
return_assets / eps
eps / return_assets
return_equity / eps
eps / return_equity
revenue / eps
eps / revenue
sales / eps
eps / sales
sales_growth / eps
eps / sales_growth
sales_ps / eps
eps / sales_ps
SGA_expense / eps
eps / SGA_expense
working_capital / eps
eps / working_capital
goodwill / equity
equity / goodwill
income / equity
equity / income
income_beforeextra / equity
equity / income_beforeextra
income_tax / equity
equity / income_tax
interest_expense / equity
equity / interest_expense
inventory / equity
equity / inventory
inventory_turnover / equity
equity / inventory_turnover
invested_capital / equity
equity / invested_capital
liabilities / equity
equity / liabilities
liabilities_curr / equity
equity / liabilities_curr
operating_expense / equity
equity / operating_expense
operating_income / equity
equity / operating_income
ppent / equity
equity / ppent
pretax_income / equity
equity / pretax_income
rd_expense / equity
equity / rd_expense
receivable / equity
equity / receivable
retained_earnings / equity
equity / retained_earnings
return_assets / equity
equity / return_assets
return_equity / equity
equity / return_equity
revenue / equity
equity / revenue
sales / equity
equity / sales
sales_growth / equity
equity / sales_growth
sales_ps / equity
equity / sales_ps
SGA_expense / equity
equity / SGA_expense
working_capital / equity
equity / working_capital
income / goodwill
goodwill / income
income_beforeextra / goodwill
goodwill / income_beforeextra
income_tax / goodwill
goodwill / income_tax
interest_expense / goodwill
goodwill / interest_expense
inventory / goodwill
goodwill / inventory
inventory_turnover / goodwill
goodwill / inventory_turnover
invested_capital / goodwill
goodwill / invested_capital
liabilities / goodwill
goodwill / liabilities
liabilities_curr / goodwill
goodwill / liabilities_curr
operating_expense / goodwill
goodwill / operating_expense
operating_income / goodwill
goodwill / operating_income
ppent / goodwill
goodwill / ppent
pretax_income / goodwill
goodwill / pretax_income
rd_expense / goodwill
goodwill / rd_expense
receivable / goodwill
goodwill / receivable
retained_earnings / goodwill
goodwill / retained_earnings
return_assets / goodwill
goodwill / return_assets
return_equity / goodwill
goodwill / return_equity
revenue / goodwill
goodwill / revenue
sales / goodwill
goodwill / sales
sales_growth / goodwill
goodwill / sales_growth
sales_ps / goodwill
goodwill / sales_ps
SGA_expense / goodwill
goodwill / SGA_expense
working_capital / goodwill
goodwill / working_capital
income_beforeextra / income
income / income_beforeextra
income_tax / income
income / income_tax
interest_expense / income
income / interest_expense
inventory / income
income / inventory
inventory_turnover / income
income / inventory_turnover
invested_capital / income
income / invested_capital
liabilities / income
income / liabilities
liabilities_curr / income
income / liabilities_curr
operating_expense / income
income / operating_expense
operating_income / income
income / operating_income
ppent / income
income / ppent
pretax_income / income
income / pretax_income
rd_expense / income
income / rd_expense
receivable / income
income / receivable
retained_earnings / income
income / retained_earnings
return_assets / income
income / return_assets
return_equity / income
income / return_equity
revenue / income
income / revenue
sales / income
income / sales
sales_growth / income
income / sales_growth
sales_ps / income
income / sales_ps
SGA_expense / income
income / SGA_expense
working_capital / income
income / working_capital
income_tax / income_beforeextra
income_beforeextra / income_tax
interest_expense / income_beforeextra
income_beforeextra / interest_expense
inventory / income_beforeextra
income_beforeextra / inventory
inventory_turnover / income_beforeextra
income_beforeextra / inventory_turnover
invested_capital / income_beforeextra
income_beforeextra / invested_capital
liabilities / income_beforeextra
income_beforeextra / liabilities
liabilities_curr / income_beforeextra
income_beforeextra / liabilities_curr
operating_expense / income_beforeextra
income_beforeextra / operating_expense
operating_income / income_beforeextra
income_beforeextra / operating_income
ppent / income_beforeextra
income_beforeextra / ppent
pretax_income / income_beforeextra
income_beforeextra / pretax_income
rd_expense / income_beforeextra
income_beforeextra / rd_expense
receivable / income_beforeextra
income_beforeextra / receivable
retained_earnings / income_beforeextra
income_beforeextra / retained_earnings
return_assets / income_beforeextra
income_beforeextra / return_assets
return_equity / income_beforeextra
income_beforeextra / return_equity
revenue / income_beforeextra
income_beforeextra / revenue
sales / income_beforeextra
income_beforeextra / sales
sales_growth / income_beforeextra
income_beforeextra / sales_growth
sales_ps / income_beforeextra
income_beforeextra / sales_ps
SGA_expense / income_beforeextra
income_beforeextra / SGA_expense
working_capital / income_beforeextra
income_beforeextra / working_capital
interest_expense / income_tax
income_tax / interest_expense
inventory / income_tax
income_tax / inventory
inventory_turnover / income_tax
income_tax / inventory_turnover
invested_capital / income_tax
income_tax / invested_capital
liabilities / income_tax
income_tax / liabilities
liabilities_curr / income_tax
income_tax / liabilities_curr
operating_expense / income_tax
income_tax / operating_expense
operating_income / income_tax
income_tax / operating_income
ppent / income_tax
income_tax / ppent
pretax_income / income_tax
income_tax / pretax_income
rd_expense / income_tax
income_tax / rd_expense
receivable / income_tax
income_tax / receivable
retained_earnings / income_tax
income_tax / retained_earnings
return_assets / income_tax
income_tax / return_assets
return_equity / income_tax
income_tax / return_equity
revenue / income_tax
income_tax / revenue
sales / income_tax
income_tax / sales
sales_growth / income_tax
income_tax / sales_growth
sales_ps / income_tax
income_tax / sales_ps
SGA_expense / income_tax
income_tax / SGA_expense
working_capital / income_tax
income_tax / working_capital
inventory / interest_expense
interest_expense / inventory
inventory_turnover / interest_expense
interest_expense / inventory_turnover
invested_capital / interest_expense
interest_expense / invested_capital
liabilities / interest_expense
interest_expense / liabilities
liabilities_curr / interest_expense
interest_expense / liabilities_curr
operating_expense / interest_expense
interest_expense / operating_expense
operating_income / interest_expense
interest_expense / operating_income
ppent / interest_expense
interest_expense / ppent
pretax_income / interest_expense
interest_expense / pretax_income
rd_expense / interest_expense
interest_expense / rd_expense
receivable / interest_expense
interest_expense / receivable
retained_earnings / interest_expense
interest_expense / retained_earnings
return_assets / interest_expense
interest_expense / return_assets
return_equity / interest_expense
interest_expense / return_equity
revenue / interest_expense
interest_expense / revenue
sales / interest_expense
interest_expense / sales
sales_growth / interest_expense
interest_expense / sales_growth
sales_ps / interest_expense
interest_expense / sales_ps
SGA_expense / interest_expense
interest_expense / SGA_expense
working_capital / interest_expense
interest_expense / working_capital
inventory_turnover / inventory
inventory / inventory_turnover
invested_capital / inventory
inventory / invested_capital
liabilities / inventory
inventory / liabilities
liabilities_curr / inventory
inventory / liabilities_curr
operating_expense / inventory
inventory / operating_expense
operating_income / inventory
inventory / operating_income
ppent / inventory
inventory / ppent
pretax_income / inventory
inventory / pretax_income
rd_expense / inventory
inventory / rd_expense
receivable / inventory
inventory / receivable
retained_earnings / inventory
inventory / retained_earnings
return_assets / inventory
inventory / return_assets
return_equity / inventory
inventory / return_equity
revenue / inventory
inventory / revenue
sales / inventory
inventory / sales
sales_growth / inventory
inventory / sales_growth
sales_ps / inventory
inventory / sales_ps
SGA_expense / inventory
inventory / SGA_expense
working_capital / inventory
inventory / working_capital
invested_capital / inventory_turnover
inventory_turnover / invested_capital
liabilities / inventory_turnover
inventory_turnover / liabilities
liabilities_curr / inventory_turnover
inventory_turnover / liabilities_curr
operating_expense / inventory_turnover
inventory_turnover / operating_expense
operating_income / inventory_turnover
inventory_turnover / operating_income
ppent / inventory_turnover
inventory_turnover / ppent
pretax_income / inventory_turnover
inventory_turnover / pretax_income
rd_expense / inventory_turnover
inventory_turnover / rd_expense
receivable / inventory_turnover
inventory_turnover / receivable
retained_earnings / inventory_turnover
inventory_turnover / retained_earnings
return_assets / inventory_turnover
inventory_turnover / return_assets
return_equity / inventory_turnover
inventory_turnover / return_equity
revenue / inventory_turnover
inventory_turnover / revenue
sales / inventory_turnover
inventory_turnover / sales
sales_growth / inventory_turnover
inventory_turnover / sales_growth
sales_ps / inventory_turnover
inventory_turnover / sales_ps
SGA_expense / inventory_turnover
inventory_turnover / SGA_expense
working_capital / inventory_turnover
inventory_turnover / working_capital
liabilities / invested_capital
invested_capital / liabilities
liabilities_curr / invested_capital
invested_capital / liabilities_curr
operating_expense / invested_capital
invested_capital / operating_expense
operating_income / invested_capital
invested_capital / operating_income
ppent / invested_capital
invested_capital / ppent
pretax_income / invested_capital
invested_capital / pretax_income
rd_expense / invested_capital
invested_capital / rd_expense
receivable / invested_capital
invested_capital / receivable
retained_earnings / invested_capital
invested_capital / retained_earnings
return_assets / invested_capital
invested_capital / return_assets
return_equity / invested_capital
invested_capital / return_equity
revenue / invested_capital
invested_capital / revenue
sales / invested_capital
invested_capital / sales
sales_growth / invested_capital
invested_capital / sales_growth
sales_ps / invested_capital
invested_capital / sales_ps
SGA_expense / invested_capital
invested_capital / SGA_expense
working_capital / invested_capital
invested_capital / working_capital
liabilities_curr / liabilities
liabilities / liabilities_curr
operating_expense / liabilities
liabilities / operating_expense
operating_income / liabilities
liabilities / operating_income
ppent / liabilities
liabilities / ppent
pretax_income / liabilities
liabilities / pretax_income
rd_expense / liabilities
liabilities / rd_expense
receivable / liabilities
liabilities / receivable
retained_earnings / liabilities
liabilities / retained_earnings
return_assets / liabilities
liabilities / return_assets
return_equity / liabilities
liabilities / return_equity
revenue / liabilities
liabilities / revenue
sales / liabilities
liabilities / sales
sales_growth / liabilities
liabilities / sales_growth
sales_ps / liabilities
liabilities / sales_ps
SGA_expense / liabilities
liabilities / SGA_expense
working_capital / liabilities
liabilities / working_capital
operating_expense / liabilities_curr
liabilities_curr / operating_expense
operating_income / liabilities_curr
liabilities_curr / operating_income
ppent / liabilities_curr
liabilities_curr / ppent
pretax_income / liabilities_curr
liabilities_curr / pretax_income
rd_expense / liabilities_curr
liabilities_curr / rd_expense
receivable / liabilities_curr
liabilities_curr / receivable
retained_earnings / liabilities_curr
liabilities_curr / retained_earnings
return_assets / liabilities_curr
liabilities_curr / return_assets
return_equity / liabilities_curr
liabilities_curr / return_equity
revenue / liabilities_curr
liabilities_curr / revenue
sales / liabilities_curr
liabilities_curr / sales
sales_growth / liabilities_curr
liabilities_curr / sales_growth
sales_ps / liabilities_curr
liabilities_curr / sales_ps
SGA_expense / liabilities_curr
liabilities_curr / SGA_expense
working_capital / liabilities_curr
liabilities_curr / working_capital
operating_income / operating_expense
operating_expense / operating_income
ppent / operating_expense
operating_expense / ppent
pretax_income / operating_expense
operating_expense / pretax_income
rd_expense / operating_expense
operating_expense / rd_expense
receivable / operating_expense
operating_expense / receivable
retained_earnings / operating_expense
operating_expense / retained_earnings
return_assets / operating_expense
operating_expense / return_assets
return_equity / operating_expense
operating_expense / return_equity
revenue / operating_expense
operating_expense / revenue
sales / operating_expense
operating_expense / sales
sales_growth / operating_expense
operating_expense / sales_growth
sales_ps / operating_expense
operating_expense / sales_ps
SGA_expense / operating_expense
operating_expense / SGA_expense
working_capital / operating_expense
operating_expense / working_capital
ppent / operating_income
operating_income / ppent
pretax_income / operating_income
operating_income / pretax_income
rd_expense / operating_income
operating_income / rd_expense
receivable / operating_income
operating_income / receivable
retained_earnings / operating_income
operating_income / retained_earnings
return_assets / operating_income
operating_income / return_assets
return_equity / operating_income
operating_income / return_equity
revenue / operating_income
operating_income / revenue
sales / operating_income
operating_income / sales
sales_growth / operating_income
operating_income / sales_growth
sales_ps / operating_income
operating_income / sales_ps
SGA_expense / operating_income
operating_income / SGA_expense
working_capital / operating_income
operating_income / working_capital
pretax_income / ppent
ppent / pretax_income
rd_expense / ppent
ppent / rd_expense
receivable / ppent
ppent / receivable
retained_earnings / ppent
ppent / retained_earnings
return_assets / ppent
ppent / return_assets
return_equity / ppent
ppent / return_equity
revenue / ppent
ppent / revenue
sales / ppent
ppent / sales
sales_growth / ppent
ppent / sales_growth
sales_ps / ppent
ppent / sales_ps
SGA_expense / ppent
ppent / SGA_expense
working_capital / ppent
ppent / working_capital
rd_expense / pretax_income
pretax_income / rd_expense
receivable / pretax_income
pretax_income / receivable
retained_earnings / pretax_income
pretax_income / retained_earnings
return_assets / pretax_income
pretax_income / return_assets
return_equity / pretax_income
pretax_income / return_equity
revenue / pretax_income
pretax_income / revenue
sales / pretax_income
pretax_income / sales
sales_growth / pretax_income
pretax_income / sales_growth
sales_ps / pretax_income
pretax_income / sales_ps
SGA_expense / pretax_income
pretax_income / SGA_expense
working_capital / pretax_income
pretax_income / working_capital
receivable / rd_expense
rd_expense / receivable
retained_earnings / rd_expense
rd_expense / retained_earnings
return_assets / rd_expense
rd_expense / return_assets
return_equity / rd_expense
rd_expense / return_equity
revenue / rd_expense
rd_expense / revenue
sales / rd_expense
rd_expense / sales
sales_growth / rd_expense
rd_expense / sales_growth
sales_ps / rd_expense
rd_expense / sales_ps
SGA_expense / rd_expense
rd_expense / SGA_expense
working_capital / rd_expense
rd_expense / working_capital
retained_earnings / receivable
receivable / retained_earnings
return_assets / receivable
receivable / return_assets
return_equity / receivable
receivable / return_equity
revenue / receivable
receivable / revenue
sales / receivable
receivable / sales
sales_growth / receivable
receivable / sales_growth
sales_ps / receivable
receivable / sales_ps
SGA_expense / receivable
receivable / SGA_expense
working_capital / receivable
receivable / working_capital
return_assets / retained_earnings
retained_earnings / return_assets
return_equity / retained_earnings
retained_earnings / return_equity
revenue / retained_earnings
retained_earnings / revenue
sales / retained_earnings
retained_earnings / sales
sales_growth / retained_earnings
retained_earnings / sales_growth
sales_ps / retained_earnings
retained_earnings / sales_ps
SGA_expense / retained_earnings
retained_earnings / SGA_expense
working_capital / retained_earnings
retained_earnings / working_capital
return_equity / return_assets
return_assets / return_equity
revenue / return_assets
return_assets / revenue
sales / return_assets
return_assets / sales
sales_growth / return_assets
return_assets / sales_growth
sales_ps / return_assets
return_assets / sales_ps
SGA_expense / return_assets
return_assets / SGA_expense
working_capital / return_assets
return_assets / working_capital
revenue / return_equity
return_equity / revenue
sales / return_equity
return_equity / sales
sales_growth / return_equity
return_equity / sales_growth
sales_ps / return_equity
return_equity / sales_ps
SGA_expense / return_equity
return_equity / SGA_expense
working_capital / return_equity
return_equity / working_capital
sales / revenue
revenue / sales
sales_growth / revenue
revenue / sales_growth
sales_ps / revenue
revenue / sales_ps
SGA_expense / revenue
revenue / SGA_expense
working_capital / revenue
revenue / working_capital
sales_growth / sales
sales / sales_growth
sales_ps / sales
sales / sales_ps
SGA_expense / sales
sales / SGA_expense
working_capital / sales
sales / working_capital
sales_ps / sales_growth
sales_growth / sales_ps
SGA_expense / sales_growth
sales_growth / SGA_expense
working_capital / sales_growth
sales_growth / working_capital
SGA_expense / sales_ps
sales_ps / SGA_expense
working_capital / sales_ps
sales_ps / working_capital
working_capital / SGA_expense
SGA_expense / working_capital
